RESTART: D:\all my files\documents\uvm\5_masters\hive\github_directory\HIVE\vision\aruco_approx_dist.py
24/9/18
marker size 38.5mm
ID | Loc [px] | Dist [mm] | ~Dist [mm] | Error_d [%] | Heading [px]
-------------------------------------------------------------------
1   (358,226)     885.00      832.07           5.98         38
1   (311,242)     892.00      861.42           3.43         -9
1   (406,253)     877.00      866.33           1.22         86
1   (314,197)     891.00      862.66           3.18         -6
1   (406,254)     881.00      834.67           5.26         86
1   (359,226)     887.00      836.59           5.68         39
1   (311,242)     898.00      861.42           4.07         -9
1   (315,198)     895.00      843.17           5.79         -5
1   (359,227)     894.00      836.59           6.42         39
1   (406,254)     885.00      850.70           3.88         86
1   (316,199)     901.00      845.76           6.13         -4
1   (359,227)     896.00      864.00           3.57         39
1   (407,255)     889.00      866.95           2.48         87
1   (316,199)     908.00      845.76           6.85         -4
1   (313,244)     916.00      893.81           2.42         -7
1   (406,255)     891.00      853.28           4.23         86
1   (359,227)     905.00      863.06           4.63         39
1   (317,200)     912.00      865.92           5.05         -3
1   (360,230)     908.00      851.64           6.21         40
1   (406,256)     900.00      889.16           1.20         86
1   (314,246)     923.00      890.71           3.50         -6
1   (317,202)     923.00      886.08           4.00         -3
1   (314,247)     927.00      887.47           4.26         -6
1   (407,258)     905.00      886.85           2.01         87
1   (318,204)     924.00      886.06           4.11         -2
1   (360,232)     919.00      880.15           4.23         40
1   (315,247)     931.00      861.21           7.50         -5
1   (406,258)     907.00      890.11           1.86         86
1   (318,204)     927.00      882.58           4.79         -2
1   (361,233)     924.00      876.57           5.13         41
1   (316,248)     937.00      899.92           3.96         -4
1   (407,260)     917.00      853.89           6.88         87
1   (319,205)     928.00      885.08           4.63         -1
1   (362,233)     930.00      876.88           5.71         42
1   (407,260)     919.00      873.37           4.97         87
1   (320,207)     934.00      907.69           2.82          0
1   (362,233)     935.00      880.77           5.80         42
1   (317,250)     938.00      890.50           5.06         -3
1   (407,260)     924.00      873.37           5.48         87
1   (320,207)     937.00      904.38           3.48          0
1   (318,250)     941.00      918.42           2.40         -2
1   (362,234)     933.00      867.76           6.99         42
1   (408,260)     927.00      876.38           5.46         88
1   (321,207)     942.00      886.05           5.94          1
1   (319,250)     960.00      907.53           5.47         -1
1   (409,260)     934.00      859.94           7.93         89
1   (323,209)     955.00      933.49           2.25          3
1   (409,259)     938.00      898.01           4.26         89
1   (320,250)     964.00      936.55           2.85          0
1   (323,209)     961.00      904.42           5.89          3
1   (364,235)     957.00      926.19           3.22         44
1   (323,209)     969.00      911.06           5.98          3
1   (320,250)     972.00      940.29           3.26          0
1   (409,259)     948.00      879.28           7.25         89
1   (364,235)     963.00      926.19           3.82         44
1   (323,209)     973.00      933.49           4.06          3
1   (320,250)     973.00      940.29           3.36          0
1   (408,259)     950.00      915.69           3.61         88
1   (363,234)     975.00      929.34           4.68         43
1   (407,259)     964.00      920.42           4.52         87
1   (320,250)     983.00      938.95           4.48          0
1   (323,209)     983.00      958.19           2.52          3
1   (406,259)     970.00      914.38           5.73         86
1   (363,234)     978.00      929.34           4.98         43
1   (320,250)     987.00      938.95           4.87          0
1   (323,209)     987.00      958.19           2.92          3
1   (320,250)     998.00      938.95           5.92          0
1   (363,234)     983.00      963.29           2.01         43
1   (406,259)     973.00      895.21           7.99         86
1   (322,209)     995.00      953.64           4.16          2
1   (362,234)     998.00      947.55           5.05         42
1   (405,259)     983.00      959.51           2.39         85
1   (323,210)    1015.00      979.40           3.51          3
1   (405,258)     992.00      962.68           2.96         85
1   (362,234)    1013.00      943.78           6.83         42
1   (404,257)     998.00      965.01           3.31         84
1   (362,234)    1018.00      957.82           5.91         42
1   (321,249)    1031.00      996.16           3.38          1
1   (404,257)    1010.00      965.01           4.45         84
1   (323,210)    1030.00     1014.25           1.53          3
1   (321,248)    1033.00      991.80           3.99          1
1   (361,233)    1023.00      994.74           2.76         41
1   (323,210)    1036.00      983.71           5.05          3
1   (320,248)    1040.00      987.48           5.05          0
1   (402,256)    1021.00      986.05           3.42         82
1   (361,233)    1028.00      943.44           8.23         41
1   (360,233)    1033.00      998.71           3.32         40
1   (320,248)    1049.00      987.48           5.86          0
1   (323,210)    1052.00     1010.40           3.95          3
1   (360,233)    1036.00      998.74           3.60         40
1   (401,256)    1033.00      985.39           4.61         81
1   (320,248)    1059.00      991.80           6.35          0
1   (359,233)    1049.00      994.05           5.24         39
1   (319,248)    1067.00     1008.61           5.47         -1
1   (321,210)    1061.00     1005.82           5.20          1
1   (400,256)    1040.00     1042.34           0.22         80
1   (317,247)    1074.00     1057.68           1.52         -3
1   (357,233)    1067.00      997.74           6.49         37
1   (320,210)    1072.00     1009.04           5.87          0
1   (397,256)    1063.00     1036.34           2.51         77
1   (356,233)    1074.00     1019.05           5.12         36
1   (316,247)    1076.00     1057.71           1.70         -4
1   (395,255)    1070.00     1037.73           3.02         75
1   (355,233)    1078.00     1018.73           5.50         35
1   (316,246)    1085.00     1073.17           1.09         -4
1   (319,209)    1085.00     1072.17           1.18         -1
1   (394,255)    1080.00     1058.31           2.01         74
1   (353,232)    1093.00     1054.02           3.57         33
1   (314,245)    1095.00     1031.01           5.84         -6
1   (391,254)    1089.00     1056.38           3.00         71
1   (318,208)    1099.00     1064.06           3.18         -2
1   (353,231)    1097.00     1035.76           5.58         33
1   (314,244)    1110.00     1054.26           5.02         -6
1   (390,253)    1095.00     1060.08           3.19         70
1   (352,231)    1099.00     1058.82           3.66         32
1   (314,243)    1126.00     1049.18           6.82         -6
1   (390,253)    1103.00     1080.35           2.05         70
1   (318,207)    1118.00     1056.47           5.50         -2
1   (352,230)    1116.00     1072.42           3.91         32
1   (314,242)    1135.00     1110.80           2.13         -6
1   (389,252)    1118.00     1094.36           2.11         69
1   (317,206)    1124.00     1094.33           2.64         -3
1   (313,238)    1143.00     1098.75           3.87         -7
1   (317,204)    1137.00     1127.33           0.85         -3
1   (313,237)    1149.00     1098.75           4.37         -7
1   (351,227)    1143.00     1070.32           6.36         31
1   (351,225)    1149.00     1117.37           2.75         31
1   (313,236)    1156.00     1140.28           1.36         -7
1   (386,249)    1145.00     1113.20           2.78         66
1   (318,202)    1151.00     1113.75           3.24         -2
1   (351,225)    1154.00     1072.13           7.09         31
1   (313,235)    1158.00     1098.75           5.12         -7
1   (385,248)    1151.00     1108.34           3.71         65
1   (351,224)    1158.00     1089.62           5.90         31
1   (314,234)    1164.00     1140.21           2.04         -6
1   (385,247)    1154.00     1114.41           3.43         65
1   (318,200)    1167.00     1162.36           0.40         -2
1   (351,224)    1162.00     1107.70           4.67         31
1   (314,234)    1175.00     1146.73           2.41         -6
1   (319,200)    1173.00     1113.74           5.05         -1
1   (385,246)    1160.00     1176.87           1.45         65
1   (351,223)    1178.00     1166.60           0.97         31
1   (319,200)    1189.00     1162.34           2.24         -1
1   (315,233)    1205.00     1161.83           3.58         -5
1   (351,223)    1198.00     1117.37           6.73         31
1   (319,200)    1196.00     1162.34           2.81         -1
1   (315,233)    1214.00     1131.31           6.81         -5
1   (351,222)    1200.00     1166.60           2.78         31
1   (385,244)    1198.00     1114.41           6.98         65
1   (315,232)    1219.00     1161.83           4.69         -5
1   (385,243)    1200.00     1184.03           1.33         65
1   (350,221)    1212.00     1166.29           3.77         30
1   (384,243)    1205.00     1119.94           7.06         64
1   (350,220)    1214.00     1166.29           3.93         30
1   (384,242)    1207.00     1183.07           1.98         64
1   (320,198)    1221.00     1168.39           4.31          0
1   (351,219)    1217.00     1163.99           4.36         31
1   (320,197)    1224.00     1200.76           1.90          0
1   (351,218)    1226.00     1166.60           4.85         31
1   (384,239)    1221.00     1222.18           0.10         64
1   (317,228)    1231.00     1236.53           0.45         -3
1   (352,217)    1229.00     1136.26           7.55         32
1   (317,227)    1238.00     1215.13           1.85         -3
1   (385,238)    1224.00     1183.72           3.29         65
1   (352,215)    1229.00     1166.92           5.05         32
1   (317,225)    1241.00     1282.85           3.37         -3
1   (385,237)    1231.00     1183.72           3.84         65
1   (322,194)    1238.00     1281.35           3.50          2
1   (353,215)    1238.00     1145.12           7.50         33
1   (385,236)    1234.00     1183.72           4.07         65
1   (353,213)    1246.00     1167.25           6.32         33
1   (323,191)    1251.00     1200.81           4.01          3
1   (353,213)    1251.00     1254.04           0.24         33
1   (319,222)    1274.00     1161.71           8.81         -1
1   (324,190)    1258.00     1236.59           1.70          4
1   (320,221)    1284.00     1282.92           0.08          0
1   (354,212)    1266.00     1242.75           1.84         34
1   (386,233)    1258.00     1230.11           2.22         66
1   (324,190)    1274.00     1229.81           3.47          4
1   (385,232)    1264.00     1222.85           3.26         65
1   (325,190)    1282.00     1239.21           3.34          5
1   (354,211)    1282.00     1262.99           1.48         34
1   (321,220)    1300.00     1248.09           3.99          1
1   (385,231)    1271.00     1252.18           1.48         65
1   (355,210)    1287.00     1280.44           0.51         35
1   (321,219)    1303.00     1273.61           2.26          1
1   (385,231)    1282.00     1222.85           4.61         65
1   (355,209)    1292.00     1303.97           0.93         35
1   (386,231)    1287.00     1253.04           2.64         66
1   (322,217)    1314.00     1292.40           1.64          2
1   (385,230)    1290.00     1295.45           0.42         65
1   (356,208)    1309.00     1243.50           5.00         36
1   (323,216)    1325.00     1337.83           0.97          3
1   (328,186)    1323.00     1272.41           3.82          8
1   (324,215)    1334.00     1309.87           1.81          4
1   (357,207)    1323.00     1281.24           3.16         37
1   (325,215)    1343.00     1273.74           5.16          5
1   (330,185)    1337.00     1291.30           3.42         10
1   (387,227)    1317.00     1342.34           1.92         67
1   (358,206)    1337.00     1281.66           4.14         38
1   (358,205)    1345.00     1266.61           5.83         38
1   (358,204)    1351.00     1328.81           1.64         38
1   (327,212)    1381.00     1338.07           3.11          7
1   (388,225)    1337.00     1343.11           0.46         68
1   (359,204)    1363.00     1282.08           5.94         39
1   (388,224)    1345.00     1343.11           0.14         68
1   (360,202)    1381.00     1347.15           2.45         40
1   (388,223)    1360.00     1343.11           1.24         68
1   (329,209)    1400.00     1378.83           1.51          9
1   (388,222)    1366.00     1343.11           1.68         68
1   (361,201)    1387.00     1282.97           7.50         41
1   (335,180)    1397.00     1378.11           1.35         15
1   (362,200)    1390.00     1348.11           3.01         42
1   (331,208)    1409.00     1379.07           2.12         11
1   (362,201)    1387.00     1373.26           0.99         42
1   (390,220)    1375.00     1406.08           2.26         70
1   (391,219)    1378.00     1355.62           1.62         71
1   (333,207)    1419.00     1379.36           2.79         13
1   (333,207)    1416.00     1379.36           2.59         13
1   (363,199)    1390.00     1348.61           2.98         43
1   (333,207)    1419.00     1390.88           1.98         13
1   (392,218)    1381.00     1356.96           1.74         72
1   (363,199)    1397.00     1307.50           6.41         43
1   (333,207)    1413.00     1390.88           1.57         13
1   (392,218)    1378.00     1356.96           1.53         72
1   (333,207)    1413.00     1338.77           5.25         13
1   (363,199)    1403.00     1348.61           3.88         43
1   (337,179)    1406.00     1378.50           1.96         17
1   (337,179)    1403.00     1378.50           1.75         17
1   (337,179)    1406.00     1388.27           1.26         17
1   (362,200)    1397.00     1348.11           3.50         42
1   (331,207)    1419.00     1409.52           0.67         11
1   (362,199)    1406.00     1373.26           2.33         42
1   (390,220)    1400.00     1344.67           3.95         70
1   (361,199)    1400.00     1419.14           1.37         41
1   (331,206)    1416.00     1488.07           5.09         11
1   (336,178)    1416.00     1378.30           2.66         16
1   (389,220)    1400.00     1482.19           5.87         69
1   (361,199)    1419.00     1372.77           3.26         41
1   (388,219)    1416.00     1404.44           0.82         68
1   (336,177)    1429.00     1428.31           0.05         16
1   (361,198)    1422.00     1446.84           1.75         41
1   (388,219)    1422.00     1425.77           0.27         68
1   (387,218)    1425.00     1403.64           1.50         67
1   (387,218)    1435.00     1424.96           0.70         67
1   (331,202)    1483.00     1488.07           0.34         11
1   (361,196)    1476.00     1474.37           0.11         41
1   (331,202)    1494.00     1409.52           5.65         11
1   (361,197)    1487.00     1419.14           4.56         41
1   (387,218)    1459.00     1480.49           1.47         67
1   (331,204)    1497.00     1454.38           2.85         11
1   (361,198)    1483.00     1419.14           4.31         41
1   (361,198)    1494.00     1446.84           3.16         41
1   (387,218)    1462.00     1403.64           3.99         67
1   (361,199)    1483.00     1419.14           4.31         41
1   (387,219)    1469.00     1496.91           1.90         67
1   (387,219)    1466.00     1511.51           3.10         67
1   (361,200)    1494.00     1498.22           0.28         41
1   (359,203)    1497.00     1497.19           0.01         39
1   (334,186)    1501.00     1511.15           0.68         14
1   (358,204)    1494.00     1477.19           1.13         38
1   (358,204)    1497.00     1477.19           1.32         38
1   (386,221)    1483.00     1538.48           3.74         66
1   (330,213)    1512.00     1554.95           2.84         10
1   (330,212)    1516.00     1611.70           6.31         10
1   (358,203)    1501.00     1477.19           1.59         38
1   (331,212)    1519.00     1435.07           5.53         11
1   (359,203)    1497.00     1443.86           3.55         39
1   (386,220)    1497.00     1467.54           1.97         66
1   (387,220)    1494.00     1477.14           1.13         67
1   (360,203)    1497.00     1431.18           4.40         40
1   (332,211)    1523.00     1555.25           2.12         12
1   (332,211)    1534.00     1503.20           2.01         12
1   (360,203)    1505.00     1549.02           2.92         40
1   (333,211)    1531.00     1555.42           1.59         13
1   (333,211)    1542.00     1555.42           0.87         13
1   (333,210)    1538.00     1612.19           4.82         13
1   (360,201)    1519.00     1603.62           5.57         40
1   (360,201)    1538.00     1603.62           4.27         40
1   (333,209)    1601.00     1612.19           0.70         13
1   (333,209)    1605.00     1612.19           0.45         13
1   (333,209)    1614.00     1555.42           3.63         13
1   (333,209)    1618.00     1695.76           4.81         13
1   (333,209)    1631.00     1653.58           1.38         13
1   (359,201)    1635.00     1621.72           0.81         39
1   (333,210)    1644.00     1653.58           0.58         13
1   (354,204)    1702.00     1732.84           1.81         34
1   (357,219)    1905.00     1930.64           1.35         37
1   (338,230)    1929.00     1921.86           0.37         18
1   (360,220)    1923.00     1849.68           3.81         40
1   (325,243)    1935.00     2071.49           7.05          5
1   (326,218)    1666.00     1663.24           0.17          6
1   (350,231)    1644.00     1723.28           4.82         30
1   (326,216)    1648.00     1663.24           0.92          6
1   (326,215)    1631.00     1663.24           1.98          6
1   (322,235)    1618.00     1611.02           0.43          2
1   (348,226)    1614.00     1598.30           0.97         28
1   (320,233)    1605.00     1554.26           3.16          0
1   (313,232)    1553.00     1593.17           2.59         -7
1   (340,224)    1553.00     1556.99           0.26         20
1   (311,206)    1527.00     1559.34           2.12         -9
1   (295,207)    1512.00     1452.82           3.91        -25
1   (316,223)    1501.00     1517.63           1.11         -4
1   (314,222)    1501.00     1443.37           3.84         -6
1   (313,222)    1505.00     1566.13           4.06         -7
1   (286,233)    1512.00     1530.17           1.20        -34
1   (285,232)    1508.00     1531.24           1.54        -35
1   (312,221)    1497.00     1398.46           6.58         -8
1   (312,219)    1494.00     1477.48           1.11         -8
1   (284,230)    1497.00     1490.44           0.44        -36
1   (311,218)    1490.00     1402.53           5.87         -9
1   (282,228)    1497.00     1452.26           2.99        -38
1   (309,215)    1483.00     1443.91           2.64        -11
1   (338,227)    1487.00     1530.19           2.90         18
1   (276,202)    1483.00     1450.90           2.16        -44
1   (305,191)    1466.00     1440.13           1.76        -15
1   (276,201)    1483.00     1540.97           3.91        -44
1   (276,200)    1476.00     1413.91           4.21        -44
1   (333,202)    1469.00     1463.45           0.38         13
1   (305,182)    1455.00     1440.13           1.02        -15
1   (277,194)    1476.00     1454.81           1.44        -43
1   (279,188)    1476.00     1373.64           6.94        -41
1   (280,184)    1473.00     1411.86           4.15        -40
1   (309,170)    1459.00     1439.48           1.34        -11
1   (310,170)    1469.00     1402.65           4.52        -10
1   (282,182)    1473.00     1452.26           1.41        -38
1   (311,172)    1462.00     1330.90           8.97         -9
1   (282,184)    1455.00     1452.26           0.19        -38
1   (310,173)    1449.00     1364.01           5.87        -10
1   (282,186)    1455.00     1452.26           0.19        -38
1   (310,175)    1432.00     1367.78           4.48        -10
1   (310,177)    1452.00     1402.65           3.40        -10
1   (306,193)    1429.00     1403.24           1.80        -14
1   (276,181)    1432.00     1366.59           4.57        -44
1   (278,211)    1422.00     1408.86           0.92        -42
1   (304,198)    1422.00     1331.92           6.33        -16
1   (276,215)    1416.00     1489.58           5.20        -44
1   (334,212)    1432.00     1463.62           2.21         14
1   (272,188)    1419.00     1422.96           0.28        -48
1   (302,201)    1409.00     1365.35           3.10        -18
1   (271,188)    1419.00     1423.56           0.32        -49
1   (270,216)    1416.00     1378.30           2.66        -50
1   (296,200)    1403.00     1370.64           2.31        -24
1   (267,214)    1409.00     1383.95           1.78        -53
1   (295,200)    1409.00     1405.88           0.22        -25
1   (264,212)    1400.00     1417.20           1.23        -56
1   (289,195)    1400.00     1369.15           2.20        -31
1   (258,208)    1400.00     1425.52           1.82        -62
1   (257,208)    1400.00     1387.18           0.92        -63
1   (254,179)    1400.00     1336.88           4.51        -66
1   (251,207)    1390.00     1391.43           0.10        -69
1   (279,193)    1400.00     1340.22           4.27        -41
1   (310,207)    1422.00     1467.84           3.22        -10
1   (278,193)    1394.00     1373.93           1.44        -42
1   (248,206)    1390.00     1360.39           2.13        -72
1   (277,193)    1394.00     1341.19           3.79        -43
1   (276,193)    1397.00     1378.76           1.31        -44
1   (246,206)    1387.00     1395.82           0.64        -74
1   (275,193)    1390.00     1342.21           3.44        -45
1   (273,193)    1387.00     1343.28           3.15        -47
1   (242,206)    1381.00     1365.52           1.12        -78
1   (268,192)    1387.00     1346.14           2.95        -52
1   (237,177)    1378.00     1351.14           1.95        -83
1   (300,205)    1413.00     1413.33           0.02        -20
1   (235,177)    1369.00     1304.86           4.69        -85
1   (235,177)    1372.00     1351.29           1.51        -85
1   (234,177)    1369.00     1348.82           1.47        -86
1   (297,205)    1403.00     1361.83           2.93        -23
1   (234,205)    1369.00     1372.98           0.29        -86
1   (263,191)    1372.00     1314.10           4.22        -57
1   (231,176)    1369.00     1305.41           4.64        -89
1   (295,203)    1403.00     1412.64           0.69        -25
1   (232,205)    1372.00     1371.25           0.05        -88
1   (232,205)    1369.00     1374.94           0.43        -88
1   (261,190)    1369.00     1315.26           3.93        -59
1   (261,190)    1375.00     1350.62           1.77        -59
1   (228,176)    1366.00     1311.52           3.99        -92
1   (230,205)    1375.00     1373.26           0.13        -90
1   (228,205)    1372.00     1379.01           0.51        -92
1   (226,206)    1366.00     1381.11           1.11        -94
1   (255,192)    1360.00     1354.90           0.38        -65
1   (254,192)    1372.00     1289.60           6.01        -66
1   (253,192)    1369.00     1356.41           0.92        -67
1   (222,206)    1363.00     1419.56           4.15        -98
1   (251,192)    1375.00     1391.63           1.21        -69
1   (284,206)    1400.00     1319.46           5.75        -36
1   (220,207)    1366.00     1351.13           1.09       -100
1   (219,207)    1363.00     1352.41           0.78       -101
1   (217,177)    1351.00     1322.98           2.07       -103
1   (218,207)    1372.00     1322.19           3.63       -102
1   (216,177)    1357.00     1324.08           2.43       -104
1   (217,207)    1372.00     1391.05           1.39       -103
1   (246,193)    1372.00     1362.06           0.72        -74
1   (214,177)    1351.00     1326.31           1.83       -106
1   (245,193)    1372.00     1296.51           5.50        -75
1   (213,207)    1369.00     1327.74           3.01       -107
1   (211,177)    1357.00     1377.03           1.48       -109
1   (213,206)    1363.00     1395.74           2.40       -107
1   (243,192)    1369.00     1298.15           5.18        -77
1   (242,192)    1360.00     1295.99           4.71        -78
1   (210,206)    1366.00     1362.88           0.23       -110
1   (209,206)    1360.00     1364.08           0.30       -111
1   (208,206)    1366.00     1333.53           2.38       -112
1   (206,175)    1343.00     1292.57           3.76       -114
1   (238,192)    1357.00     1369.16           0.90        -82
1   (207,205)    1354.00     1403.08           3.62       -113
1   (237,191)    1366.00     1370.10           0.30        -83
1   (205,205)    1354.00     1368.80           1.09       -115
1   (204,204)    1337.00     1335.24           0.13       -116
1   (203,174)    1331.00     1339.13           0.61       -117
1   (203,204)    1343.00     1371.11           2.09       -117
1   (234,190)    1343.00     1303.06           2.97        -86
1   (201,173)    1328.00     1298.49           2.22       -119
1   (267,205)    1378.00     1373.52           0.33        -53
1   (202,204)    1334.00     1340.79           0.51       -118
1   (201,173)    1325.00     1255.26           5.26       -119
1   (201,204)    1331.00     1342.04           0.83       -119
1   (200,173)    1328.00     1253.91           5.58       -120
1   (200,204)    1328.00     1343.29           1.15       -120
1   (200,204)    1334.00     1343.29           0.70       -120
1   (198,173)    1317.00     1300.71           1.24       -122
1   (199,204)    1331.00     1314.13           1.27       -121
1   (198,173)    1317.00     1258.80           4.42       -122
1   (264,205)    1378.00     1328.26           3.61        -56
1   (198,204)    1328.00     1315.38           0.95       -122
1   (197,173)    1317.00     1260.00           4.33       -123
1   (197,204)    1328.00     1347.10           1.44       -123
1   (197,204)    1325.00     1284.52           3.06       -123
1   (228,190)    1337.00     1311.82           1.88        -92
1   (195,173)    1311.00     1301.64           0.71       -125
1   (195,204)    1328.00     1349.69           1.63       -125
1   (194,173)    1311.00     1305.72           0.40       -126
1   (195,204)    1323.00     1349.69           2.02       -125
1   (193,173)    1311.00     1304.18           0.52       -127
1   (194,204)    1325.00     1317.31           0.58       -126
1   (225,190)    1334.00     1314.83           1.44        -95
1   (192,204)    1320.00     1290.76           2.22       -128
1   (224,189)    1340.00     1254.85           6.35        -96
1   (191,204)    1320.00     1324.33           0.33       -129
1   (223,189)    1328.00     1316.88           0.84        -97
1   (222,189)    1331.00     1256.83           5.57        -98
1   (190,204)    1314.00     1325.64           0.89       -130
1   (189,172)    1306.00     1267.07           2.98       -131
1   (189,204)    1314.00     1326.96           0.99       -131
1   (221,189)    1337.00     1286.36           3.79        -99
1   (255,205)    1369.00     1288.59           5.87        -65
1   (220,189)    1325.00     1258.84           4.99       -100
1   (188,204)    1317.00     1359.04           3.19       -132
1   (255,205)    1363.00     1336.14           1.97        -65
1   (188,204)    1314.00     1391.40           5.89       -132
1   (220,189)    1323.00     1287.12           2.71       -100
1   (186,172)    1309.00     1316.15           0.55       -134
1   (187,204)    1314.00     1392.80           6.00       -133
1   (219,189)    1325.00     1288.30           2.77       -101
1   (186,172)    1306.00     1316.15           0.78       -134
1   (253,205)    1366.00     1335.93           2.20        -67
1   (218,189)    1323.00     1289.49           2.53       -102
1   (184,203)    1309.00     1301.32           0.59       -136
1   (216,189)    1320.00     1260.07           4.54       -104
1   (184,203)    1311.00     1364.58           4.09       -136
1   (216,189)    1320.00     1294.42           1.94       -104
1   (183,171)    1300.00     1320.20           1.55       -137
1   (215,189)    1314.00     1325.49           0.87       -105
1   (182,202)    1306.00     1275.72           2.32       -138
1   (181,202)    1309.00     1305.37           0.28       -139
1   (214,188)    1317.00     1358.04           3.12       -106
1   (213,188)    1325.00     1294.91           2.27       -107
1   (179,202)    1309.00     1371.70           4.79       -141
1   (212,188)    1323.00     1296.02           2.04       -108
1   (178,170)    1298.00     1327.13           2.24       -142
1   (211,188)    1320.00     1268.37           3.91       -109
1   (179,202)    1311.00     1307.98           0.23       -141
1   (178,201)    1309.00     1306.61           0.18       -142
1   (176,170)    1300.00     1284.52           1.19       -144
1   (210,188)    1320.00     1236.83           6.30       -110
1   (177,201)    1309.00     1310.89           0.14       -143
1   (209,188)    1317.00     1240.46           5.81       -111
1   (177,201)    1300.00     1307.99           0.61       -143
1   (175,170)    1295.00     1329.91           2.70       -145
1   (208,188)    1317.00     1241.56           5.73       -112
1   (175,201)    1306.00     1310.80           0.37       -145
1   (207,187)    1311.00     1272.84           2.91       -113
1   (173,170)    1295.00     1332.79           2.92       -147
1   (174,202)    1306.00     1314.98           0.69       -146
1   (206,187)    1317.00     1273.98           3.27       -114
1   (241,203)    1357.00     1299.55           4.23        -79
1   (172,170)    1295.00     1291.37           0.28       -148
1   (173,201)    1303.00     1316.54           1.04       -147
1   (206,187)    1314.00     1243.78           5.34       -114
1   (171,170)    1295.00     1294.17           0.06       -149
1   (173,201)    1300.00     1313.63           1.05       -147
1   (172,201)    1303.00     1317.97           1.15       -148
1   (171,201)    1303.00     1349.34           3.56       -149
1   (169,170)    1292.00     1340.12           3.72       -151
1   (171,201)    1298.00     1380.16           6.33       -149
1   (203,187)    1317.00     1309.26           0.59       -117
1   (202,187)    1311.00     1307.36           0.28       -118
1   (170,201)    1303.00     1350.53           3.65       -150
1   (202,187)    1317.00     1310.46           0.50       -118
1   (169,201)    1295.00     1322.18           2.10       -151
1   (202,187)    1317.00     1340.79           1.81       -118
1   (169,201)    1300.00     1293.63           0.49       -151
1   (201,186)    1314.00     1308.85           0.39       -119
1   (167,169)    1295.00     1299.82           0.37       -153
1   (168,201)    1298.00     1356.73           4.53       -152
1   (201,186)    1317.00     1277.11           3.03       -119
1   (200,186)    1314.00     1310.07           0.30       -120
1   (166,169)    1292.00     1301.28           0.72       -154
1   (167,200)    1303.00     1266.42           2.81       -153
1   (200,186)    1309.00     1248.08           4.65       -120
1   (166,200)    1303.00     1356.69           4.12       -154
1   (199,185)    1317.00     1254.40           4.75       -121
1   (165,168)    1292.00     1300.21           0.64       -155
1   (166,200)    1300.00     1359.76           4.60       -154
1   (164,168)    1295.00     1346.14           3.95       -156
1   (234,200)    1354.00     1305.78           3.56        -86
1   (233,200)    1357.00     1349.78           0.53        -87
1   (198,185)    1311.00     1377.52           5.07       -122
1   (166,199)    1303.00     1326.60           1.81       -154
1   (163,167)    1295.00     1304.37           0.72       -157
1   (198,184)    1311.00     1252.88           4.43       -122
1   (197,183)    1320.00     1284.65           2.68       -123
1   (165,198)    1303.00     1269.26           2.59       -155
1   (197,183)    1317.00     1256.78           4.57       -123
1   (164,198)    1298.00     1241.87           4.32       -156
1   (197,183)    1314.00     1281.82           2.45       -123
1   (162,166)    1295.00     1304.55           0.74       -158
1   (164,198)    1298.00     1359.60           4.75       -156
1   (196,183)    1311.00     1317.89           0.53       -124
1   (162,166)    1295.00     1304.63           0.74       -158
1   (163,197)    1303.00     1331.23           2.17       -157
1   (195,183)    1309.00     1316.03           0.54       -125
1   (231,198)    1348.00     1305.41           3.16        -89
1   (195,182)    1314.00     1316.32           0.18       -125
1   (231,197)    1351.00     1265.04           6.36        -89
1   (163,197)    1303.00     1361.14           4.46       -157
1   (195,182)    1311.00     1316.32           0.41       -125
1   (195,182)    1320.00     1284.28           2.71       -125
1   (162,197)    1300.00     1300.88           0.07       -158
1   (230,197)    1345.00     1309.57           2.63        -90
1   (194,182)    1314.00     1288.37           1.95       -126
1   (162,197)    1303.00     1332.61           2.27       -158
1   (194,181)    1309.00     1257.82           3.91       -126
1   (229,197)    1354.00     1310.54           3.21        -91
1   (194,181)    1311.00     1317.45           0.49       -126
1   (161,196)    1300.00     1302.63           0.20       -159
1   (158,164)    1290.00     1269.80           1.57       -162
1   (193,181)    1306.00     1318.59           0.96       -127
1   (160,196)    1298.00     1335.66           2.90       -160
1   (192,181)    1306.00     1353.64           3.65       -128
1   (158,164)    1295.00     1307.94           1.00       -162
1   (157,164)    1290.00     1312.07           1.71       -163
1   (159,195)    1298.00     1334.50           2.81       -161
1   (228,195)    1343.00     1308.32           2.58        -92
1   (192,180)    1311.00     1320.17           0.70       -128
1   (159,195)    1295.00     1305.63           0.82       -161
1   (192,180)    1314.00     1320.17           0.47       -128
1   (227,195)    1345.00     1268.81           5.66        -93
1   (159,195)    1298.00     1334.38           2.80       -161
1   (191,180)    1306.00     1318.66           0.97       -129
1   (156,163)    1284.00     1314.91           2.41       -164
1   (227,195)    1345.00     1309.31           2.65        -93
1   (158,195)    1295.00     1372.20           5.96       -162
1   (190,179)    1306.00     1293.45           0.96       -130
1   (190,179)    1303.00     1262.78           3.09       -130
1   (189,179)    1303.00     1294.60           0.64       -131
1   (156,194)    1287.00     1312.88           2.01       -164
1   (188,179)    1306.00     1295.90           0.77       -132
1   (153,162)    1290.00     1319.54           2.29       -167
1   (188,179)    1300.00     1328.29           2.18       -132
1   (156,194)    1290.00     1282.41           0.59       -164
