1   (362,211)     698.00      649.17           7.00         42
1   (301,234)     701.00      663.22           5.39        -19
1   (306,179)     719.00      687.43           4.39        -14

1   (423,244)     698.00      658.54           5.65        103
1   (361,212)     718.00      676.73           5.75         41
1   (303,235)     718.00      672.64           6.32        -17
1   (307,181)     730.00      715.70           1.96        -13

1   (361,213)     721.00      668.77           7.24         41
1   (422,245)     707.00      658.73           6.83        102
1   (303,236)     729.00      700.40           3.92        -17
1   (307,182)     743.00      677.79           8.78        -13

1   (420,245)     715.00      690.72           3.40        100
1   (360,214)     732.00      684.60           6.48         40
1   (303,237)     738.00      682.10           7.57        -17
1   (307,184)     753.00      717.04           4.78        -13

1   (418,245)     725.00      680.75           6.10         98
1   (359,215)     743.00      704.18           5.23         39
1   (304,237)     749.00      699.27           6.64        -16
1   (308,185)     771.00      744.40           3.45        -12

1   (416,245)     739.00      691.03           6.49         96
1   (359,216)     755.00      719.19           4.74         39
1   (303,237)     766.00      711.79           7.08        -17
1   (307,186)     779.00      731.48           6.10        -13

1   (415,244)     749.00      702.66           6.19         95
1   (304,235)     776.00      728.29           6.15        -16
1   (358,214)     769.00      725.01           5.72         38
1   (308,185)     787.00      775.49           1.46        -12

1   (415,243)     761.00      728.44           4.28         95
1   (360,214)     780.00      733.07           6.02         40
1   (306,233)     786.00      746.42           5.04        -14
1   (311,185)     805.00      791.64           1.66         -9

1   (360,213)     797.00      733.07           8.02         40
1   (307,233)     804.00      749.43           6.79        -13
1   (414,243)     771.00      730.96           5.19         94
1   (311,185)     817.00      789.21           3.40         -9

1   (360,213)     811.00      754.06           7.02         40
1   (308,232)     816.00      781.26           4.26        -12
1   (413,242)     785.00      769.67           1.95         93
1   (313,184)     841.00      789.51           6.12         -7

1   (412,241)     796.00      741.24           6.88         92
1   (360,213)     821.00      773.56           5.78         40
1   (309,231)     832.00      808.26           2.85        -11
1   (314,185)     846.00      824.47           2.55         -6

1   (360,213)     835.00      799.98           4.19         40
1   (412,242)     807.00      786.83           2.50         92
1   (314,185)     855.00      839.75           1.78         -6
1   (310,231)     841.00      822.14           2.24        -10

1   (411,242)     809.00      771.99           4.57         91
1   (360,214)     840.00      799.98           4.76         40
1   (310,233)     849.00      808.19           4.81        -10
1   (315,187)     863.00      842.59           2.37         -5

1   (410,243)     820.00      785.33           4.23         90
1   (359,216)     842.00      799.71           5.02         39
1   (310,234)     853.00      822.14           3.62        -10
1   (314,188)     871.00      861.74           1.06         -6

1   (359,217)     845.00      801.93           5.10         39
1   (310,236)     856.00      833.99           2.57        -10
1   (314,190)     872.00      862.66           1.07         -6
1   (410,245)     822.00      773.06           5.95         90

1   (410,245)     825.00      804.20           2.52         90
1   (359,218)     849.00      799.71           5.81         39
1   (310,236)     859.00      808.19           5.92        -10
1   (315,191)     876.00      862.62           1.53         -5

1   (359,219)     857.00      799.71           6.69         39
1   (310,236)     870.00      846.19           2.74        -10
1   (409,245)     836.00      802.93           3.96         89
1   (314,192)     882.00      848.47           3.80         -6

1   (358,219)     869.00      835.49           3.86         38
1   (310,237)     880.00      846.19           3.84        -10
1   (408,246)     841.00      803.03           4.52         88
1   (314,193)     895.00      883.31           1.31         -6

1   (407,246)     852.00      785.23           7.84         87
1   (358,220)     877.00      838.90           4.34         38
1   (310,238)     886.00      834.07           5.86        -10
1   (315,195)     909.00      886.28           2.50         -5

1   (357,221)     884.00      853.57           3.44         37
1   (310,239)     894.00      861.50           3.64        -10
1   (406,247)     857.00      816.86           4.68         86
1   (315,196)     915.00      911.10           0.43         -5

1   (357,221)     890.00      863.43           2.98         37
1   (311,239)     899.00      848.78           5.59         -9
1   (406,247)     859.00      816.86           4.91         86
1   (315,196)     920.00      886.28           3.67         -5

1   (406,247)     870.00      819.14           5.85         86
1   (357,222)     889.00      853.57           3.99         37
1   (315,196)     923.00      886.28           3.98         -5
1   (311,239)     905.00      877.38           3.05         -9

1   (406,247)     872.00      852.87           2.19         86
1   (358,221)     890.00      879.55           1.17         38
1   (312,239)     908.00      877.31           3.38         -8
1   (316,196)     924.00      904.44           2.12         -4

1   (407,247)     874.00      837.25           4.20         87
1   (359,221)     891.00      866.84           2.71         39
1   (313,239)     907.00      877.25           3.28         -7
1   (317,196)     921.00      911.06           1.08         -3

1   (408,246)     877.00      820.77           6.41         88
1   (360,220)     898.00      867.15           3.44         40
1   (314,238)     909.00      890.71           2.01         -6
1   (318,195)     927.00      908.24           2.02         -2

1   (409,245)     882.00      822.45           6.75         89
1   (315,237)     919.00      890.56           3.09         -5
1   (361,219)     909.00      864.60           4.88         41
1   (319,195)     934.00      909.90           2.58         -1

1   (409,245)     890.00      858.62           3.53         89
1   (361,220)     920.00      883.52           3.97         41
1   (316,237)     930.00      890.52           4.24         -4
1   (320,195)     942.00      908.22           3.59          0

1   (362,220)     921.00      880.77           4.37         42
1   (317,237)     933.00      925.41           0.81         -3
1   (409,246)     894.00      838.47           6.21         89
1   (321,196)     951.00      978.06           2.85          1

1   (409,245)     898.00      856.96           4.57         89
1   (363,220)     923.00      868.08           5.95         43
1   (318,237)     934.00      921.89           1.30         -2
1   (322,195)     955.00      930.57           2.56          2

1   (363,220)     926.00      884.16           4.52         43
1   (318,237)     941.00      921.89           2.03         -2
1   (322,196)     963.00      911.04           5.40          2
1   (410,245)     903.00      861.09           4.64         90

1   (363,220)     931.00      884.16           5.03         43
1   (410,245)     913.00      839.09           8.10         90
1   (323,196)     966.00      978.10           1.25          3

1   (320,235)     954.00      921.87           3.37          0
1   (364,219)     935.00      911.93           2.47         44
1   (324,194)     966.00      954.98           1.14          4

1   (366,218)     935.00      912.64           2.39         46
1   (322,234)     957.00      921.89           3.67          2
1   (411,243)     916.00      856.39           6.51         91
1   (325,193)     972.00      911.13           6.26          5

1   (412,242)     921.00      893.21           3.02         92
1   (366,216)     945.00      912.51           3.44         46
1   (323,232)     964.00      936.58           2.84          3
1   (327,192)     978.00      958.36           2.01          7

1   (413,241)     926.00      902.21           2.57         93
1   (368,216)     951.00      927.66           2.45         48
1   (324,231)     969.00      936.61           3.34          4
1   (328,191)     984.00      955.18           2.93          8

1   (368,216)     957.00      908.92           5.02         48
1   (325,231)     970.00      955.66           1.48          5
1   (413,241)     930.00      879.64           5.42         93
1   (329,192)     986.00     1006.17           2.05          9

1   (368,216)     960.00      913.38           4.86         48
1   (325,231)     973.00      955.81           1.77          5
1   (413,240)     935.00      898.18           3.94         93

1   (325,231)     979.00      955.81           2.37          5
1   (412,240)     937.00      896.05           4.37         92
1   (330,192)    1000.00      980.00           2.00         10

1   (412,240)     948.00      917.40           3.23         92
1   (368,216)     970.00      913.25           5.85         48
1   (326,231)     984.00      955.71           2.87          6
1   (329,192)    1008.00      986.57           2.13          9

1   (326,232)     990.00      940.44           5.01          6
1   (368,216)     978.00      931.16           4.79         48
1   (330,194)    1010.00      957.73           5.18         10
1   (412,241)     954.00      921.69           3.39         92

1   (368,218)     979.00      948.41           3.12         48
1   (325,233)     997.00      974.22           2.28          5
1   (412,242)     957.00      917.40           4.14         92
1   (329,194)    1013.00      986.89           2.58          9

1   (411,242)     963.00      917.71           4.70         91
1   (367,218)     984.00      949.38           3.52         47
1   (325,234)     998.00      975.47           2.26          5

1   (367,218)     994.00      945.59           4.87         47
1   (328,196)    1025.00     1010.64           1.40          8
1   (325,235)    1010.00      975.47           3.42          5

1   (366,219)    1013.00     1017.94           0.49         46
1   (409,241)     981.00      987.59           0.67         89
1   (325,234)    1023.00     1013.41           0.94          5
1   (328,196)    1043.00     1010.64           3.10          8

1   (325,233)    1040.00     1013.41           2.56          5
1   (329,196)    1063.00     1042.33           1.94          9

1   (366,214)    1050.00     1045.33           0.44         46
1   (326,230)    1072.00     1057.81           1.32          6
1   (407,235)    1020.00      969.64           4.94         87

1   (365,213)    1068.00     1046.52           2.01         45
1   (327,229)    1081.00     1098.75           1.64          7
1   (329,194)    1099.00     1108.78           0.89          9

1   (365,212)    1087.00     1046.66           3.71         45
1   (328,228)    1099.00     1057.94           3.74          8
1   (406,232)    1058.00     1020.84           3.51         86

1   (366,212)    1097.00     1108.67           1.06         46
1   (328,228)    1116.00     1080.79           3.16          8
1   (406,232)    1070.00      992.94           7.20         86

1   (405,231)    1081.00     1048.31           3.02         85
1   (329,226)    1135.00     1077.35           5.08          9
1   (331,192)    1143.00     1174.69           2.77         11

1   (404,230)    1091.00     1047.58           3.98         84
1   (332,192)    1149.00     1143.17           0.51         12

1   (329,226)    1149.00     1127.68           1.86          9
1   (404,229)    1106.00     1077.34           2.59         84
1   (332,192)    1164.00     1138.79           2.17         12

1   (365,213)    1145.00     1133.10           1.04         45
1   (329,228)    1158.00     1104.80           4.59          9
1   (332,194)    1182.00     1218.55           3.09         12

1   (402,232)    1131.00     1110.02           1.85         82
1   (329,231)    1169.00     1127.68           3.53          9

1   (365,215)    1156.00     1188.76           2.83         45
1   (331,231)    1196.00     1207.58           0.97         11

1   (402,232)    1143.00     1110.02           2.89         82
1   (365,215)    1164.00     1161.32           0.23         45
1   (331,231)    1196.00     1181.38           1.22         11

1   (402,232)    1147.00     1110.02           3.22         82
1   (365,215)    1173.00     1137.27           3.05         45
1   (332,231)    1210.00     1179.05           2.56         12

1   (365,215)    1178.00     1191.21           1.12         45
1   (402,232)    1149.00     1077.56           6.22         82

1   (366,216)    1189.00     1137.81           4.31         46
1   (332,231)    1214.00     1235.09           1.74         12

1   (366,216)    1187.00     1189.22           0.19         46
1   (333,231)    1221.00     1237.89           1.38         13
1   (334,199)    1231.00     1260.24           2.37         14

1   (365,217)    1198.00     1163.56           2.87         45
1   (333,232)    1226.00     1237.89           0.97         13
1   (402,233)    1164.00     1142.46           1.85         82

1   (366,217)    1203.00     1186.76           1.35         46
1   (333,232)    1231.00     1207.83           1.88         13

1   (366,217)    1214.00     1215.41           0.12         46
1   (334,233)    1231.00     1205.31           2.09         14
1   (335,201)    1253.00     1263.36           0.83         15

1   (366,218)    1217.00     1189.22           2.28         46

1   (402,234)    1191.00     1181.44           0.80         82
1   (366,218)    1224.00     1189.22           2.84         46
1   (334,234)    1253.00     1263.76           0.86         14

1   (335,234)    1258.00     1297.17           3.11         15

1   (402,234)    1203.00     1180.28           1.89         82
1   (336,234)    1276.00     1238.37           2.95         16

1   (367,219)    1238.00     1248.92           0.88         47
1   (336,235)    1274.00     1297.20           1.82         16
1   (337,204)    1300.00     1360.40           4.65         17

1   (368,219)    1243.00     1249.43           0.52         48
1   (403,235)    1212.00     1178.80           2.74         83


1   (369,219)    1269.00     1249.96           1.50         49

1   (369,220)    1271.00     1193.14           6.13         49

1   (373,264)    1534.00     1495.19           2.53         53



1   (371,222)    1542.00     1571.92           1.94         51


1   (382,240)    1384.00     1409.73           1.86         62

1   (387,215)    1413.00     1482.61           4.93         67


1   (389,217)    1425.00     1450.80           1.81         69

1   (362,224)    1435.00     1445.93           0.76         42
1   (392,217)    1459.00     1486.95           1.92         72

1   (396,216)    1508.00     1539.90           2.12         76


1   (333,288)    1282.00     1293.34           0.88         13
1   (365,276)    1306.00     1342.21           2.77         45

1   (366,275)    1314.00     1338.94           1.90         46

1   (365,278)    1311.00     1342.21           2.38         45

1   (335,289)    1314.00     1331.74           1.35         15
1   (366,276)    1323.00     1375.82           3.99         46

1   (368,300)    1309.00     1316.85           0.60         48

1   (339,275)    1337.00     1328.95           0.60         19
1   (308,260)    1369.00     1449.76           5.90        -12


1   (341,267)    1331.00     1322.73           0.62         21










1   (431,227)    1284.00     1332.35           3.77        111

1   (433,254)    1246.00     1306.73           4.87        113

1   (405,233)    1298.00     1295.90           0.16         85
1   (440,222)    1274.00     1297.86           1.87        120






1   (438,261)    1306.00     1375.98           5.36        118

1   (436,227)    1290.00     1302.15           0.94        116
1   (403,241)    1314.00     1370.10           4.27         83

1   (405,242)    1309.00     1305.16           0.29         85
1   (437,259)    1251.00     1250.43           0.05        117



1   (403,240)    1236.00     1273.86           3.06         83
1   (438,226)    1221.00     1307.50           7.08        118
1   (437,258)    1200.00     1168.69           2.61        117

1   (400,240)    1217.00     1237.67           1.70         80
1   (436,226)    1198.00     1219.50           1.79        116
1   (435,258)    1173.00     1134.81           3.26        115

1   (434,227)    1210.00     1246.34           3.00        114
1   (398,242)    1217.00     1209.16           0.64         78

1   (397,243)    1217.00     1237.84           1.71         77
1   (432,228)    1210.00     1241.56           2.61        112

1   (396,244)    1219.00     1205.37           1.12         76
1   (431,262)    1180.00     1166.70           1.13        111

1   (430,229)    1214.00     1187.93           2.15        110
1   (395,244)    1219.00     1233.67           1.20         75

1   (393,244)    1214.00     1177.77           2.98         73
1   (428,262)    1169.00     1165.64           0.29        108


1   (428,261)    1162.00     1201.89           3.43        108
1   (393,244)    1212.00     1203.12           0.73         73

1   (428,229)    1203.00     1183.64           1.61        108
1   (359,229)    1271.00     1317.38           3.65         39

1   (393,243)    1214.00     1232.14           1.49         73
1   (428,229)    1198.00     1185.88           1.01        108


1   (393,243)    1212.00     1232.14           1.66         73
1   (428,229)    1200.00     1185.88           1.18        108

1   (359,229)    1266.00     1317.38           4.06         39

1   (393,244)    1214.00     1203.12           0.90         73
1   (359,229)    1271.00     1270.91           0.01         39


1   (393,244)    1214.00     1177.77           2.98         73
1   (428,229)    1196.00     1159.70           3.04        108

1   (428,261)    1162.00     1196.97           3.01        108
1   (359,229)    1266.00     1270.91           0.39         39

1   (393,244)    1212.00     1203.12           0.73         73
1   (358,229)    1266.00     1318.62           4.16         38


1   (429,229)    1196.00     1240.85           3.75        109

1   (393,243)    1207.00     1232.25           2.09         73
1   (429,261)    1158.00     1199.72           3.60        109

1   (429,228)    1191.00     1238.28           3.97        109
1   (429,261)    1158.00     1131.33           2.30        109


1   (394,242)    1193.00     1206.33           1.12         74


1   (394,242)    1196.00     1203.86           0.66         74


1   (394,240)    1187.00     1232.90           3.87         74

1   (394,240)    1175.00     1206.33           2.67         74
1   (430,226)    1162.00     1213.11           4.40        110

1   (359,225)    1229.00     1270.91           3.41         39

1   (394,240)    1169.00     1203.86           2.98         74


1   (394,239)    1160.00     1173.80           1.19         74
1   (358,223)    1217.00     1270.21           4.37         38


1   (394,238)    1154.00     1203.86           4.32         74
1   (431,224)    1149.00     1214.05           5.66        111


1   (394,237)    1151.00     1173.80           1.98         74
1   (431,223)    1141.00     1162.65           1.90        111


1   (393,237)    1149.00     1151.20           0.19         73
1   (431,222)    1139.00     1188.98           4.39        111

1   (430,256)    1106.00     1098.56           0.67        110
1   (357,220)    1198.00     1182.13           1.32         37

1   (393,236)    1143.00     1151.20           0.72         73
1   (431,221)    1131.00     1186.70           4.92        111

1   (430,256)    1097.00     1070.85           2.38        110

1   (393,236)    1137.00     1101.43           3.13         73

1   (431,221)    1124.00     1186.83           5.59        111
1   (430,255)    1093.00     1067.40           2.34        110

1   (393,235)    1133.00     1059.72           6.47         73
1   (430,255)    1085.00     1070.04           1.38        110


1   (393,235)    1122.00     1105.49           1.47         73
1   (431,220)    1108.00     1115.24           0.65        111


1   (430,254)    1072.00     1067.40           0.43        110
1   (393,234)    1093.00     1105.47           1.14         73

1   (431,219)    1091.00     1071.54           1.78        111

1   (431,218)    1085.00     1092.11           0.66        111
1   (392,232)    1087.00     1102.91           1.46         72

1   (431,254)    1061.00     1012.77           4.55        111

1   (431,253)    1054.00     1065.72           1.11        111
1   (432,218)    1078.00     1114.32           3.37        112

1   (354,214)    1131.00     1143.25           1.08         34

1   (432,217)    1072.00     1094.83           2.13        112
1   (354,213)    1118.00     1113.67           0.39         34


1   (433,216)    1059.00     1053.65           0.50        113
1   (392,231)    1068.00     1053.86           1.32         72

1   (353,212)    1103.00     1106.21           0.29         33

1   (433,215)    1045.00     1050.53           0.53        113
1   (393,230)    1050.00     1036.55           1.28         73

1   (432,252)    1023.00      985.24           3.69        112
1   (353,211)    1081.00     1109.44           2.63         33

1   (433,215)    1031.00     1031.58           0.06        113
1   (392,230)    1035.00     1014.12           2.02         72

1   (352,210)    1074.00     1109.29           3.29         32

1   (434,214)    1023.00     1093.28           6.87        114
1   (392,229)    1023.00     1018.59           0.43         72

1   (433,252)     997.00     1036.45           3.96        113
1   (352,209)    1065.00     1046.64           1.72         32


1   (435,213)    1013.00      996.03           1.68        115

1   (392,228)    1013.00      981.07           3.15         72
1   (433,251)     981.00      959.50           2.19        113

1   (436,212)    1003.00      996.94           0.60        116

1   (393,226)     998.00      973.72           2.43         73
1   (434,251)     972.00      936.20           3.68        114
1   (352,205)    1030.00     1050.11           1.95         32


1   (394,225)     994.00      943.80           5.05         74

1   (438,211)     990.00      998.77           0.89        118
1   (352,204)    1026.00     1010.33           1.53         32

1   (439,210)     979.00      980.14           0.12        119
1   (395,224)     983.00      989.64           0.68         75

1   (436,250)     955.00      959.29           0.45        116

1   (440,210)     973.00      959.64           1.37        120
1   (395,224)     972.00      979.03           0.72         75

1   (437,250)     945.00      931.65           1.41        117
1   (354,202)    1013.00      958.85           5.35         34

1   (441,210)     966.00      979.09           1.35        121
1   (396,224)     967.00      922.41           4.61         76

1   (438,250)     938.00      931.15           0.73        118
1   (354,200)     995.00      935.27           6.00         34


1   (443,209)     952.00      962.36           1.09        123
1   (398,223)     952.00      936.77           1.60         78

1   (439,250)     927.00      913.50           1.46        119
1   (355,199)     984.00      979.86           0.42         35

1   (445,208)     938.00      935.22           0.30        125
1   (398,222)     944.00      910.74           3.52         78

1   (356,197)     976.00     1028.23           5.35         36
1   (441,250)     921.00      890.09           3.36        121

1   (399,222)     935.00      924.20           1.16         79
1   (446,208)     931.00      919.20           1.27        126

1   (442,250)     911.00      912.72           0.19        122
1   (356,197)     973.00      981.04           0.83         36


1   (447,208)     919.00      917.06           0.21        127
1   (399,221)     920.00      893.52           2.88         79

1   (442,250)     895.00      872.33           2.53        122
1   (356,195)     952.00      935.84           1.70         36


1   (448,207)     907.00      913.00           0.66        128
1   (399,220)     905.00      876.71           3.13         79

1   (444,250)     887.00      873.88           1.48        124
1   (356,194)     937.00      932.21           0.51         36


1   (448,206)     896.00      900.92           0.55        128

1   (399,220)     896.00      860.54           3.96         79
1   (443,250)     880.00      913.59           3.82        123
1   (355,193)     927.00      930.70           0.40         35


1   (397,218)     895.00      870.83           2.70         77

1   (447,204)     896.00      900.03           0.45        127
1   (441,249)     876.00      853.31           2.59        121
1   (353,191)     920.00      883.13           4.01         33


1   (445,204)     891.00      914.46           2.63        125

1   (396,217)     886.00      875.01           1.24         76
1   (440,248)     874.00      866.99           0.80        120
1   (351,189)     915.00      907.33           0.84         31


1   (392,216)     885.00      841.20           4.95         72

1   (442,203)     885.00      895.71           1.21        122
1   (436,247)     870.00      867.48           0.29        116

1   (348,188)     905.00      913.67           0.96         28

1   (431,247)     866.00      843.77           2.57        111

1   (388,216)     884.00      865.22           2.12         68
1   (437,203)     884.00      933.76           5.63        117
1   (342,187)     903.00      896.83           0.68         22


1   (431,204)     882.00      916.06           3.86        111

1   (382,217)     877.00      851.91           2.86         62
1   (426,248)     860.00      863.06           0.36        106
1   (337,188)     899.00      923.33           2.71         17


1   (421,248)     862.00      872.57           1.23        101

1   (377,217)     879.00      848.75           3.44         57
1   (426,204)     881.00      882.92           0.22        106
1   (331,188)     892.00      899.50           0.84         11


1   (372,218)     862.00      847.77           1.65         52
1   (421,204)     875.00      870.27           0.54        101
